iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11],gamma[12],beta[12],gamma[13],beta[13]
52,-13.339999288320541,0.5076253771781921,0.6293445736169815,0.6148467309772968,0.5024193994700908,0.6203041955828666,0.6106745921075344,0.6745351836085319,0.5192250072956085,0.5952841773629188,0.5828346148133278,0.6218437984585762,0.5105322547256946,0.5514454938471317,0.6000909902155399,0.6232382379472255,0.5247813895344734,0.6219283625483513,0.6093984417617321,0.6425555370748043,0.4894534669816494,0.6074834041297436,0.637888403981924,0.657607103139162,0.5367617256939411,0.5849073067307472,0.6462377667427063,0.5798238687217235,0.479165057092905
53,-13.341658800840378,0.5070383012294769,0.629658243060112,0.6151758529245853,0.5025619886815548,0.6204829648137092,0.6109012834727764,0.6749206468462944,0.5193903803825378,0.595327465236187,0.5825933054089546,0.6218050107359886,0.5105376936495304,0.5512155391275882,0.5995941258966923,0.6232460908591747,0.5248623326420784,0.622234208881855,0.6094568692147732,0.6428829900920391,0.4895667754113674,0.6075672678649425,0.6379818044602871,0.6576462335884571,0.5367038942873478,0.5848283603787422,0.6462004095315933,0.5795708023011684,0.4787962086498737
54,-13.343295186758041,0.5064590632915497,0.6299476236104965,0.6155069269239902,0.5027191661298275,0.6206613466143608,0.6111338756978512,0.6752983167767524,0.5195796251296997,0.5953711703419685,0.5823432341217994,0.6217729583382606,0.5105191715061664,0.5509892351925373,0.599110285192728,0.623249190300703,0.5249702468514442,0.6225193277001381,0.6095263533294201,0.6432103388011455,0.4896624557673931,0.6076639614999294,0.638073655217886,0.6576915182173252,0.5366494603455066,0.584743483364582,0.646183168888092,0.5793057702481746,0.47841201201081274
55,-13.34487447142601,0.5058834016323089,0.6302460938692093,0.6158298052847385,0.5028695188462734,0.6208389982581138,0.6113605819642544,0.6756775513291359,0.5197615534067154,0.5954147115349769,0.5820980355143547,0.6217182859778404,0.5105232842266559,0.5507754631340503,0.5986375756561756,0.62326026186347,0.5250582382082939,0.6228211209177971,0.6095965974032879,0.6435354970395565,0.4897707127034664,0.6077547393739223,0.6381778441369533,0.6577359534800052,0.5365947283804416,0.5846678599715233,0.6461404025554657,0.5790551327168941,0.478047589212656
56,-13.346438497304916,0.5053031951189041,0.630533567070961,0.6161469914019108,0.5030316583812237,0.621018885076046,0.6115926824510097,0.6760534331202507,0.5199508726596832,0.5954516068100929,0.5818440452218056,0.6216724500060081,0.5105365313589573,0.5505616463720798,0.5981667138636112,0.6232749991118908,0.5251689091324806,0.6231039300560951,0.609675096720457,0.6438628606498241,0.4898734264075756,0.6078487209975719,0.638281437009573,0.6577865280210972,0.5365350194275379,0.5845838621258735,0.6461121946573257,0.5788060151040554,0.4776816017925739
57,-13.347962230443954,0.5047325849533081,0.6308158099651336,0.6164685435593128,0.5031803421676159,0.6211992636322975,0.6118295513093471,0.6764323398470878,0.5201239049434662,0.5954927042126655,0.5816044494509697,0.6216135904192924,0.5105584360659122,0.5503627307713032,0.597702095657587,0.6232921652495861,0.5252605065703392,0.6234054699540138,0.6097465626895427,0.6441813431680202,0.4899574093520641,0.6079414509236812,0.6383927635848522,0.6578362978994846,0.5364757277071476,0.584510563313961,0.6460608303546905,0.578565763682127,0.4773229457437992
58,-13.349477738142014,0.5041711091995239,0.6310895293951034,0.616788650304079,0.5033419750630855,0.6213762447237968,0.6120677910745144,0.6768036022782326,0.5203267246484756,0.5955294653773308,0.5813586845993995,0.6215658619999885,0.5105826951563358,0.5501614905893802,0.5972510524094105,0.6233093611896038,0.5253745451569557,0.6236852243542671,0.6098360888659954,0.6445059351623058,0.4900458924472332,0.6080387704074383,0.6385024510324001,0.6578859485685825,0.5364173747599125,0.5844275787472725,0.6460262149572372,0.5783226959407329,0.4769569136202335
59,-13.351016998291016,0.5036135375499725,0.6313656032085418,0.6170996375381946,0.5034937284886837,0.6215633437037468,0.6123040191829204,0.677173925936222,0.5205208122730255,0.5955663308501243,0.5811073914170265,0.6215034708380699,0.5106127060949802,0.5499739594757557,0.5967985339462757,0.6233297310769558,0.5254703298211097,0.6239753201603889,0.6099232159554958,0.6448249839246273,0.4901298306882381,0.6081363134086132,0.6386187694966793,0.6579370446503162,0.5363555796444416,0.5843555614352226,0.6459627360105514,0.5780908338725567,0.47660003080964086
60,-13.352540880441666,0.5030527919530868,0.6316297709941864,0.6174074359238148,0.5036632142961025,0.6217423811554909,0.6125447027385235,0.6775422528386116,0.5207230508327484,0.5955997541546821,0.58085368424654,0.6214449241757393,0.51064627841115,0.5497823901474476,0.5963604845106601,0.6233529172837734,0.5255921319127083,0.6242527201771736,0.6100100003182888,0.645144971460104,0.49021134003996847,0.6082362405955791,0.6387388132512569,0.6579889006912708,0.5362936206161976,0.5842779710888862,0.6459125488996506,0.5778578393161297,0.4762521781027317
61,-13.354048490524292,0.5024985283613205,0.6318923890590668,0.6177112556993961,0.5038220308721065,0.6219296142458915,0.6127830021083355,0.6779108479619026,0.5209093451499939,0.5956307336688041,0.5805995151400566,0.6213741287589073,0.510686019808054,0.5496008493006229,0.5959189780056476,0.6233779065310955,0.5256999865174293,0.6245484188199043,0.6100958310067653,0.6454599224030971,0.49029594883322714,0.6083316676318645,0.6388668738305568,0.6580435879528522,0.5362330175936222,0.5842049553990364,0.645848861336708,0.5776288084685802,0.47589352205395696
62,-13.35544827580452,0.5019457697868347,0.6321510583162308,0.6180088318884372,0.5039837531745434,0.622108681499958,0.6130318067967891,0.6782768055796623,0.5211148470640182,0.5956647232174873,0.5803407117724418,0.6213072523474693,0.5107466526329517,0.5494245089590549,0.5954864270985126,0.623407232016325,0.5258200600743294,0.6248278602957725,0.6101841054856777,0.6457801632583141,0.49037291333079336,0.6084260962903499,0.6389942489564419,0.6580976493656635,0.5361727721989155,0.5841366782784462,0.6457947999238968,0.5773970954120159,0.47554523721337316
63,-13.356937855482101,0.5013942331075668,0.6323982089757919,0.618310222774744,0.5041387401521206,0.6222870633006096,0.6132795087993145,0.67863699644804,0.5213264882564544,0.5956981763243675,0.5800875261425972,0.6212404206395149,0.5107937403023243,0.5492522813379764,0.5950574673712253,0.6234348438680172,0.5259368404746055,0.6251151695847511,0.610269995778799,0.6460935048758983,0.49044318720698354,0.6085255317389965,0.6391215644776821,0.6581504441797733,0.536108622699976,0.5840646311640739,0.6457324236631393,0.5771708808839321,0.4751892931759357
64,-13.358369916677475,0.5008467197418213,0.6326531678438186,0.6186042077839374,0.5043085686862468,0.6224752798676491,0.6135271809995174,0.6790016576647758,0.5215253889560699,0.595727352797985,0.5798297211527824,0.6211602374911308,0.5108596481382847,0.5490855373442173,0.5946385212242603,0.6234693996608257,0.5260425642132759,0.6254013910889625,0.6103591047227382,0.6464027188718319,0.4905235044658184,0.6086224637925625,0.6392542891204357,0.6582138784229755,0.5360384829342365,0.584000913798809,0.645665755867958,0.5769512824714184,0.4748337365686893
65,-13.359787464141846,0.5002990275621414,0.6329014509916305,0.6189019329845905,0.5044740311801433,0.6226606950163841,0.6137753151357174,0.6793601647019386,0.5217434525489807,0.595757557451725,0.5795678183436394,0.6210834965109825,0.5109229482710361,0.5489294625818729,0.5942291863262653,0.6235012583434582,0.5261730387806892,0.6256831124424934,0.610454174131155,0.6467173866927624,0.490585970133543,0.6087207369506359,0.6393872074782848,0.6582725740969181,0.5359790720045566,0.583929343521595,0.6455985367298126,0.5767325632274151,0.474494481831789
66,-13.361240148544312,0.49974671602249143,0.6331434905529022,0.6191955305635929,0.5046375416219234,0.6228446647524833,0.6140190832316875,0.6797161534428596,0.5219430834054947,0.5957876875996589,0.579308433830738,0.621003670990467,0.5109988547861576,0.5487715698778629,0.5938136525452137,0.6235405229032039,0.5262925609946251,0.625968424975872,0.6105498246848583,0.6470251254737377,0.4906575851142406,0.6088039003312588,0.6395336262881756,0.6583369620144367,0.5359054900705814,0.5838665798306465,0.6455248951911926,0.5765125922858715,0.4741527087986469
67,-13.362618803977966,0.4992064893245697,0.6333832651376724,0.6194918848574161,0.5048024527728557,0.6230250731110573,0.6142722986638546,0.6800671651959419,0.5221630543470382,0.5958166405558586,0.5790521338582039,0.6209222361445427,0.511075372248888,0.5486166425049305,0.5934061653912067,0.6235732309520244,0.5264252111315727,0.6262480303645134,0.6106519572436809,0.6473329685628414,0.49071783050894735,0.6089029930531978,0.639668794721365,0.6583980269730091,0.5358357079327106,0.5837991073727608,0.6454517304897308,0.5762961380183697,0.47380192056298254
68,-13.364024817943573,0.49866816997528074,0.6336213558912277,0.6197836495935917,0.5049639962613582,0.6232056900858879,0.6145228765904903,0.6804173871874809,0.522374278306961,0.5958413764834404,0.578785015642643,0.6208331570029259,0.5111627675592899,0.5484679736196995,0.593003074079752,0.6236155800521374,0.526547609269619,0.6265284553170204,0.6107460133731365,0.6476382188498974,0.49078563079237936,0.6089955888688564,0.639809700101614,0.658460596948862,0.5357611574232578,0.5837349280714988,0.6453694313764572,0.5760847203433513,0.47345573678612707
69,-13.365480810403824,0.4981341421604156,0.6338484495878219,0.620074937492609,0.5051253758370876,0.6233851745724678,0.6147754959762096,0.6807638987898826,0.5225845336914062,0.5958671107888222,0.5785233363509178,0.6207489356398582,0.5112488515675068,0.5483268447220325,0.5926080740988254,0.6236498080193996,0.5266882762312889,0.6268082544207573,0.6108562223613262,0.6479424856603145,0.4908451162278652,0.6090914033353328,0.63995006904006,0.6585229732096195,0.5356998540461063,0.5836659505963325,0.6452933013439178,0.5758774004876613,0.47311864271759985
70,-13.36680719256401,0.497600844502449,0.6340761989355087,0.6203598774969578,0.5052946232259273,0.623560993373394,0.6150365643203258,0.6811163857579231,0.5227917492389679,0.5958972707390785,0.5782578870654106,0.6206596329808235,0.5113460816442966,0.5481860883533954,0.5922170378267765,0.623694347590208,0.5268087521195411,0.6270897522568702,0.6109529010951519,0.6482462607324123,0.49090239629149435,0.6091836862266063,0.6400988273322582,0.6585920698940754,0.535625959187746,0.5836112484335899,0.645203149318695,0.5756727181375026,0.47277712300419805
71,-13.368194252252579,0.4970685303211212,0.6342995077371597,0.6206452198326587,0.5054567031562328,0.6237367376685142,0.6152979157865047,0.6814606174826622,0.5230132550001144,0.5959232732653618,0.5779952839016914,0.6205697938799858,0.5114474393427372,0.5480536617338657,0.591832721978426,0.6237367562949657,0.5269581064581871,0.6273618474602699,0.6110583864152431,0.6485466234385967,0.49095644280314443,0.6092796795070171,0.6402525924146175,0.6586606450378895,0.5355600960552692,0.5835553243756294,0.6451184511184692,0.5754663370549679,0.4724374957382679
72,-13.369584858417511,0.4965349048376083,0.6345211774110794,0.6209328420460224,0.5056206010282039,0.6239140465855598,0.6155557356774807,0.6818114653229713,0.5232329428195953,0.5959529414772987,0.5777240976691246,0.6204772874712944,0.5115629233419895,0.5479201175272465,0.5914565570652485,0.6237798206508159,0.5270908311009407,0.6276383981108665,0.6111547820270061,0.64884297773242,0.49101722463965414,0.6093696974217891,0.6404057018458843,0.6587334521114826,0.5354927279055118,0.5835036471486091,0.645028954744339,0.57526341304183,0.47208979204297064
73,-13.370908737182617,0.49600823819637296,0.6347333997488022,0.6212141312658787,0.5057798944413662,0.6240931734442711,0.6158188603818416,0.6821562632918358,0.5234599620103836,0.5959809109568596,0.577457083761692,0.6203867480158806,0.5116738773882389,0.5477912671864033,0.5910772778093815,0.6238279215991497,0.5272302016615867,0.6279093608260155,0.6112587325274944,0.6491364113986492,0.49106759056448934,0.609462933987379,0.6405602715909481,0.6588092096149921,0.5354138411581516,0.5834466055035591,0.6449423044919967,0.575061934441328,0.4717551566660404
74,-13.372280865907669,0.49547757804393766,0.634942016005516,0.6214979387819767,0.5059414975345135,0.6242723897099495,0.6160803459584713,0.6824958309531212,0.523672616481781,0.5960122630000114,0.5771863892674446,0.6202918723225593,0.5117939062416553,0.5476679749786854,0.5907037205994129,0.6238731019198894,0.5273722544312477,0.6281839147210121,0.6113636367022991,0.6494305454194546,0.49111017808318136,0.609549792855978,0.6407202504575252,0.6588859058916569,0.535334924608469,0.5833961352705955,0.6448547303676605,0.5748644940555095,0.4714107759296894
75,-13.373651713132858,0.494947350025177,0.6351535379886627,0.6217834450304508,0.5061009846627712,0.6244503244757652,0.6163489989936352,0.6828381702303886,0.5238995760679245,0.596042899787426,0.5769107475876808,0.6201935246586799,0.5119145460426807,0.5475474841892719,0.5903374798595905,0.6239201001822948,0.5275146946310997,0.6284566804766655,0.611466559022665,0.6497243516147136,0.4911561034619808,0.6096399001777172,0.6408813022077083,0.6589595921337604,0.5352619238197803,0.5833463802933693,0.6447561144828796,0.5746691100299358,0.4710788674652576
76,-13.374925911426544,0.49442011713981626,0.6353715121746063,0.6220700390636921,0.5062602631747722,0.6246223136782646,0.6166140012443065,0.6831693783402443,0.5241260290145874,0.5960735365748405,0.576638413965702,0.6200918987393379,0.512045631557703,0.5474298693239689,0.5899709410965442,0.6239734761416912,0.5276599362492561,0.6287321135401726,0.6115760825574398,0.6500109605491161,0.49120050892233846,0.6097331218421459,0.6410442613065243,0.6590370185673237,0.5351808466017246,0.5832982644438743,0.644664978981018,0.5744723699986934,0.47074749544262884
77,-13.376278281211853,0.4938990235328674,0.6355733931064605,0.6223474390804767,0.5064303301274776,0.6247916057705879,0.616886617988348,0.6835058018565178,0.5243565201759338,0.5961017444729805,0.5763583168387413,0.6199951902031898,0.5121763594448566,0.5473150558769703,0.5896109141409397,0.6240231417119503,0.5278063252568245,0.6289986506104469,0.6116802714765072,0.6502957664430141,0.49124433323740957,0.6098159871995449,0.6412076078355312,0.6591211356222629,0.5351019896566868,0.5832483008503914,0.644575348496437,0.5742758236825466,0.47042434886097906
78,-13.37769204378128,0.4933702707290649,0.6357867479324341,0.622622425109148,0.5065828584134578,0.6249639227986336,0.6171504728496074,0.6838392302393913,0.5245766699314117,0.5961278215050697,0.5760895892977714,0.6198908969759941,0.5123208709061146,0.5472025372087955,0.5892565496265888,0.6240674577653408,0.5279533699154854,0.6292774960398674,0.6117903910577297,0.6505741350352764,0.49128896221518514,0.6099029652774334,0.6413755588233471,0.6592027492821216,0.5350244738161564,0.583206145465374,0.6444764047861099,0.5740783981978893,0.4700996972620487
79,-13.378962606191635,0.49284801483154295,0.6359947085380554,0.6228965021669864,0.5067370258271694,0.6251306071877479,0.6174200348556041,0.6841769352555275,0.5248130619525909,0.5961527809500694,0.5758156165480613,0.6197914317250252,0.5124562181532383,0.547093416005373,0.5888948835432529,0.6241187028586864,0.5281061664223671,0.62954813092947,0.6119017772376537,0.6508557222783565,0.4913225494325161,0.6099959783256054,0.6415442548692226,0.6592884011566639,0.5349510408937931,0.5831600561738014,0.6443876683712005,0.5738879762589931,0.4697668947279453
80,-13.380291253328323,0.49232261478900907,0.636193773150444,0.6231748558580875,0.5068926088511944,0.6253017917275429,0.617694067209959,0.6845115110278129,0.5250434637069702,0.5961830899119377,0.5755313917994499,0.6196885392069816,0.5125973917543888,0.5469853229820728,0.5885438419878483,0.6241717211902141,0.528252600133419,0.6298208966851234,0.6120072476565838,0.6511351637542248,0.491358520835638,0.6100784711539745,0.6417148880660534,0.6593722499907017,0.5348760731518268,0.5831221178174019,0.6442909002304077,0.573701249808073,0.46944395676255224
