iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9]
349,-13.491528630256653,0.4303582817316055,0.6201673097908497,0.6367196835577488,0.4849726840853691,0.6468103885650635,0.5574063085019588,0.6800392478704452,0.4943023644387722,0.6684042237699032,0.6005899295210838,0.7530860252678394,0.4280034214258194,0.5759391546249389,0.6834932364523411,0.7575281657278538,0.530986151099205,0.6656586736440658,0.6586020052433014,0.6278417952358722,0.454438878595829
350,-13.491482019424438,0.43035793900489805,0.620148653537035,0.636743763834238,0.4850201740860939,0.6467939376831054,0.557411091774702,0.6800651758909225,0.49431137964129446,0.6684031210839748,0.6006198957562446,0.753081227093935,0.42799454033374784,0.575983053445816,0.6835124291479587,0.757570082694292,0.5310214072465896,0.6657101720571518,0.6585978180170059,0.6278872288763523,0.45448423773050306
351,-13.49151799082756,0.43035837113857267,0.6201261229813099,0.6367696918547153,0.4850808814167976,0.6467774122953415,0.5574224017560482,0.6800874531269073,0.4943306915462017,0.6683967731893062,0.6006531402468681,0.7530790217220783,0.42799111306667326,0.5760288596153259,0.6835376568138599,0.7576076336205005,0.5310461431741714,0.6657582581043243,0.6586068332195282,0.6279214568436146,0.4545304164290428
352,-13.491538763046265,0.4303579986095428,0.6201100297272205,0.6367935784161091,0.4851174637675285,0.6467576086521148,0.5574350975453853,0.6801157355308532,0.49434024319052694,0.6683956705033779,0.6006925538182258,0.7530751772224903,0.42798245549201963,0.5760705083608627,0.6835669822990894,0.7576519794762134,0.531067630648613,0.6658146739006042,0.6585985034704208,0.6279660411179065,0.4545666858553886
353,-13.49155244231224,0.43036132156848905,0.6200842507183552,0.6368211455643177,0.48517647236585615,0.646737253665924,0.5574379287660122,0.6801366865634918,0.49434460923075674,0.6683957897126674,0.6007282122969627,0.7530794985592365,0.4279786705970764,0.576108968257904,0.6835991241037845,0.7576867140829563,0.531099995970726,0.6658632963895798,0.6586088746786117,0.6280052907764911,0.4546139374375343
354,-13.491576462984085,0.4303659856319427,0.6200677998363971,0.6368505157530308,0.48521888107061384,0.6467202067375183,0.5574497304856777,0.6801641494035721,0.4943437598645687,0.6683908276259899,0.6007627382874489,0.7530790217220783,0.42797253131866453,0.5761503934860229,0.6836240090429783,0.7577299572527408,0.5311214536428451,0.6659187883138656,0.6586060732603073,0.6280453599989414,0.4546510264277458
355,-13.491561383008957,0.4303709477186203,0.6200465358793735,0.6368738509714603,0.4852795735001564,0.6466983467340469,0.5574609212577343,0.6801897048950195,0.4943654708564281,0.6683936141431331,0.6007975473999977,0.753076458722353,0.42797083258628843,0.5761960357427597,0.6836456157267093,0.7577681340277195,0.5311431348323822,0.6659659951925277,0.658610200881958,0.628085071593523,0.4546929284930229
356,-13.491585075855255,0.4303679674863815,0.6200184471905231,0.6369041003286838,0.48531912118196485,0.6466784536838531,0.5574705027043819,0.6802149921655655,0.49436636492609976,0.6683888457715511,0.600835008919239,0.7530714072287082,0.42797080278396604,0.5762342572212219,0.6836849249899387,0.7578038968145847,0.5311692267656326,0.666018059849739,0.6586141943931579,0.6281224735081196,0.4547413572669029
357,-13.491605460643768,0.4303667604923248,0.6199915207922458,0.6369237549602985,0.4853791132569313,0.6466616451740265,0.557483883947134,0.680240860581398,0.4943778537213802,0.6683879964053631,0.6008632466197014,0.7530713774263859,0.42796467840671537,0.5762782156467438,0.6837051309645176,0.7578467525541782,0.5311929792165756,0.6660624057054519,0.6586205124855041,0.6281602181494236,0.45477683693170545
358,-13.491610914468765,0.4303665220737457,0.6199695713818073,0.6369541086256504,0.4854175433516502,0.6466469377279281,0.5574917070567608,0.6802629888057709,0.49438211545348165,0.6683858059346676,0.6008961632847786,0.7530666090548038,0.4279643952846527,0.5763177186250686,0.6837379284203052,0.757885942608118,0.5312146455049515,0.66611368060112,0.6586156100034714,0.6281995423138141,0.45482694953680036
359,-13.491647392511368,0.4303660452365875,0.6199572481215,0.6369799919426441,0.4854689821600914,0.6466262400150299,0.5575063250958919,0.6802857875823974,0.4944032751023769,0.6683838836848736,0.600934787094593,0.753068158775568,0.4279559165239334,0.5763586968183517,0.683760667592287,0.7579251177608967,0.5312407821416855,0.6661607533693313,0.6586234033107757,0.6282370783388614,0.45486408323049543
360,-13.491644948720932,0.4303655683994293,0.6199395157396793,0.6370038785040378,0.4855142071843147,0.6466084480285644,0.5575200192630291,0.6803115367889404,0.49440853521227834,0.6683870278298855,0.6009679421782493,0.7530638225376606,0.42796375453472135,0.5763982743024826,0.6837926007807255,0.7579656340181827,0.5312722384929657,0.6662116855382919,0.6586235970258713,0.6282809622585773,0.4549005463719368
361,-13.491647511720657,0.43036930859088895,0.6199207551777363,0.63703348711133,0.48555910438299177,0.6465858429670334,0.5575322829186916,0.6803302526473999,0.49441629871726034,0.6683841072022915,0.6010025128722191,0.7530675031244755,0.42795573770999906,0.5764408767223358,0.6838184095919132,0.7580052711069584,0.531297481060028,0.666261813044548,0.6586233735084533,0.6283216871321201,0.4549561724066734
362,-13.491698652505875,0.4303709030151367,0.6198958106338978,0.6370633490383625,0.4856059685349464,0.6465662330389023,0.5575394056737423,0.6803502798080444,0.49443251118063924,0.6683811716735363,0.6010347440838814,0.7530648954212665,0.42795305550098417,0.5764833301305771,0.6838433690369129,0.7580447442829609,0.531324616074562,0.6663086324930191,0.6586307644844055,0.6283663310110569,0.4549889549612999
363,-13.491712421178818,0.43036954700946806,0.6198790468275547,0.6370852388441562,0.48565608114004133,0.6465504825115204,0.5575480930507183,0.680378919839859,0.49443246647715566,0.6683814845979213,0.6010647550225258,0.7530616916716099,0.4279576450586319,0.5765266180038452,0.6838776417076587,0.7580868996679783,0.5313525408506393,0.6663542300462723,0.658626189827919,0.6284095592796802,0.45503504425287244
364,-13.491768598556519,0.4303735703229904,0.619858542829752,0.6371073372662067,0.4857125416398048,0.6465306639671325,0.5575574062764644,0.6803997367620468,0.49444098994135854,0.668379532545805,0.601107282936573,0.7530641950666904,0.4279529362916946,0.5765695482492447,0.683901796489954,0.758132079988718,0.5313696175813675,0.6663999766111374,0.6586346983909607,0.6284483171999454,0.4550733849406242
365,-13.491759598255157,0.4303745687007904,0.6198439843952656,0.6371382273733616,0.48575924187898634,0.6465126633644104,0.5575687609612942,0.680420657992363,0.49445307478308675,0.6683762393891811,0.6011446550488472,0.7530628390610218,0.42794171571731565,0.5766140431165695,0.6839319415390491,0.7581769473850727,0.5314030557870865,0.6664513260126114,0.6586364418268204,0.6284902937710285,0.455112724006176
366,-13.491789400577545,0.4303730338811874,0.6198209472000599,0.6371620394289493,0.48580744713544843,0.6464919954538345,0.5575777016580105,0.6804432481527328,0.49445916935801504,0.6683746747672558,0.6011771246790886,0.7530655063688755,0.4279391825199127,0.5766562730073929,0.6839608944952488,0.758219862729311,0.531419625878334,0.6665064007043838,0.6586335957050323,0.6285361595451832,0.4551587089896202
367,-13.491767287254333,0.4303772062063217,0.6197933651506901,0.6371925868093967,0.48585460931062696,0.6464676767587662,0.5575849138200283,0.6804618746042251,0.4944774679839611,0.6683756731450557,0.6012139454483986,0.7530654467642307,0.4279331624507904,0.5767002016305923,0.6839854069054127,0.7582557149231434,0.5314534664154053,0.6665513277053833,0.6586398392915725,0.6285796411335468,0.45520505160093305
368,-13.491779118776321,0.4303761631250381,0.619774604588747,0.6372209437191486,0.48589993864297865,0.6464535355567932,0.5575936757028103,0.6804936736822128,0.4944730125367641,0.6683762244880199,0.6012471601366997,0.7530602164566517,0.42792641222476957,0.5767428636550903,0.6840169973671436,0.7582935191690922,0.5314773082733154,0.6666043758392334,0.658636873960495,0.6286199934780597,0.45524433106184004
369,-13.491815984249115,0.4303796201944351,0.619751776009798,0.6372449941933155,0.48595440238714216,0.6464332103729248,0.5576062969863415,0.6805177986621856,0.4944922052323818,0.6683727078139782,0.6012814626097679,0.7530611850321293,0.42791893184185026,0.5767890572547912,0.6840401537716388,0.7583394594490528,0.5315012991428375,0.6666548907756805,0.6586456209421158,0.6286584980785846,0.4552777841687202
370,-13.491822332143784,0.43037905395030973,0.6197332687675953,0.637272784858942,0.4860010132193565,0.646417087316513,0.5576144777238369,0.6805451273918152,0.4945016525685787,0.6683724395930767,0.6013152286410332,0.7530568338930607,0.4279163688421249,0.5768301695585251,0.6840682722628116,0.7583789028227329,0.53152816593647,0.666706970334053,0.6586431324481964,0.6287024267017841,0.4553170338273048
371,-13.491866737604141,0.43038192987442014,0.6197160728275776,0.6372959412634372,0.48605905324220655,0.64639932513237,0.5576280824840069,0.6805702358484268,0.49451633021235464,0.6683707110583782,0.6013490989804268,0.7530538834631443,0.42790878415107725,0.576871058344841,0.6840857364237308,0.7584210582077503,0.5315522909164428,0.6667615532875061,0.6586408823728561,0.6287395752966404,0.45536586493253706
372,-13.491876602172852,0.4303808122873306,0.6196856595575809,0.6373267419636249,0.4861081078648567,0.646382799744606,0.5576343260705471,0.6805993378162384,0.494526120275259,0.6683714412152767,0.6013856366276741,0.7530499197542667,0.4279105573892593,0.5769124239683151,0.6841166861355304,0.7584584005177021,0.5315734356641769,0.6668100267648697,0.6586400777101517,0.6287821181118488,0.45540538281202314
373,-13.49184063076973,0.43038285374641416,0.61965968683362,0.6373509414494037,0.4861593827605247,0.6463659316301346,0.5576492570340633,0.6806266814470291,0.49453281089663503,0.6683691017329693,0.6014127865433693,0.7530486680567264,0.42790078222751615,0.576949617266655,0.6841462649405002,0.7584941335022449,0.5316011220216751,0.6668556541204452,0.658643102645874,0.6288231112062931,0.45544241219758985
374,-13.491858035326004,0.43038850128650663,0.6196366645395756,0.6373741276562214,0.4862069770693779,0.6463507771492004,0.5576542489230633,0.68065365254879,0.4945403508841991,0.6683648101985454,0.6014529004693031,0.7530465222895145,0.42789398729801176,0.5769886136054992,0.6841777361929416,0.7585347391664982,0.5316205084323883,0.6669081658124923,0.6586388111114502,0.6288654901087284,0.45548768192529676
375,-13.491939008235931,0.43038970828056333,0.6196128822863102,0.6373969711363315,0.4862614259123802,0.6463253408670425,0.5576587490737438,0.6806784480810165,0.4945534937083721,0.6683638267219066,0.6014896318316459,0.7530414558947086,0.42787895202636717,0.5770316332578659,0.6842037387192249,0.7585744358599186,0.5316387176513672,0.6669593513011932,0.6586460828781128,0.6289042927324772,0.4555253520607948
376,-13.49193400144577,0.4303907960653305,0.6195991583168506,0.637422526627779,0.4863069787621498,0.6463027656078338,0.5576663039624691,0.6807013809680938,0.4945573084056377,0.6683586709201336,0.6015170648694038,0.7530398614704609,0.4278815448284149,0.5770721048116684,0.6842300839722156,0.758617589622736,0.5316703826189041,0.6670106261968612,0.6586418211460113,0.6289470143616199,0.455564184486866
377,-13.491947919130325,0.43038917183876035,0.619574660807848,0.637452895194292,0.4863513097167015,0.6462794750928879,0.5576767198741436,0.6807241946458816,0.494571166485548,0.6683550350368023,0.6015472844243049,0.7530362255871296,0.42788044214248655,0.5771137684583664,0.6842589177191257,0.7586535461246967,0.5316959530115127,0.6670612603425979,0.6586478263139725,0.628989989310503,0.4556067571043968
378,-13.49197307229042,0.4303878754377365,0.6195565111935138,0.6374731905758381,0.48640133291482923,0.6462607592344284,0.5576936177909374,0.6807440131902694,0.4945821188390255,0.6683545283973217,0.6015804097056389,0.7530385799705982,0.42787199318408964,0.5771493226289749,0.6842851884663105,0.7586937047541141,0.5317224621772766,0.6671061873435974,0.658651939034462,0.6290303267538547,0.4556510433554649
379,-13.491948366165161,0.4303897231817245,0.619534695893526,0.6375022478401661,0.4864462003111839,0.6462431758642196,0.5577018730342388,0.6807670354843139,0.49459284767508505,0.6683546923100948,0.601613475382328,0.7530374176800251,0.42786886394023893,0.5771920293569565,0.684308747202158,0.7587359346449375,0.5317431598901748,0.6671590864658355,0.6586586445569992,0.6290777720510959,0.45570032149553297
380,-13.491995304822922,0.4303897231817245,0.6195088572800159,0.6375276990234852,0.4864914551377296,0.6462232679128647,0.5577088318765163,0.6807889252901077,0.49459721371531484,0.6683545432984829,0.6016454234719276,0.7530340649187565,0.4278633207082748,0.5772328585386276,0.6843369849026203,0.7587748117744922,0.5317713975906372,0.6672074258327484,0.6586591064929962,0.6291200317442417,0.4557389453053474
381,-13.492027640342712,0.43039036393165586,0.6194889195263386,0.6375532396137714,0.4865528330206871,0.6462086051702499,0.5577214829623699,0.6808140337467193,0.4945967815816402,0.6683550648391247,0.6016809478402138,0.7530330814421177,0.42785424590110777,0.577273553609848,0.6843665935099125,0.7588154174387455,0.5318003803491592,0.6672634541988373,0.6586638003587723,0.6291655100882053,0.4557789847254753
382,-13.492036372423172,0.4303887844085693,0.619456896930933,0.6375830419361591,0.4865998163819313,0.6461882054805755,0.5577193818986416,0.6808362662792206,0.4946106396615505,0.6683524571359157,0.6017173364758491,0.7530309952795505,0.42785309851169584,0.5773142784833908,0.6843902863562107,0.7588528342545032,0.5318221509456634,0.6673163682222366,0.6586600601673126,0.629203537851572,0.4558196499943733
383,-13.49205082654953,0.43038923144340513,0.6194371528923511,0.6376073159277439,0.48664490729570387,0.6461708158254623,0.5577331058681011,0.6808560848236084,0.4946169428527355,0.6683520250022411,0.6017577484250068,0.7530265398323536,0.4278457522392273,0.5773551672697067,0.6844119526445865,0.7588932462036609,0.5318469613790512,0.6673698782920837,0.658663010597229,0.6292463190853596,0.4558613732457161
384,-13.492096275091171,0.43038841187953947,0.6194138176739216,0.6376305319368839,0.4866913691163063,0.6461463332176208,0.5577465616166591,0.6808761268854141,0.4946266137063503,0.6683521889150142,0.6017937794327736,0.753023187071085,0.427838659286499,0.5773970544338226,0.6844411291182041,0.7589336730539799,0.5318644553422928,0.6674211531877517,0.6586672127246856,0.6292872823774814,0.45590841621160505
385,-13.492101669311523,0.43038850128650663,0.6193888433277607,0.637657517939806,0.48674163073301313,0.6461264252662658,0.5577535502612591,0.6808993726968765,0.49464029297232626,0.6683559738099575,0.6018266960978508,0.753020728379488,0.42783143222332,0.5774362742900848,0.6844636894762516,0.7589751727879047,0.5318960309028625,0.6674689412117004,0.6586681514978409,0.6293326713144779,0.45595244914293287
386,-13.492070466279984,0.43038850128650663,0.6193707831203937,0.6376807935535908,0.4867841139435768,0.6461087971925735,0.5577624313533306,0.6809251964092254,0.494660722464323,0.6683537982404232,0.601862458884716,0.7530160494148731,0.4278260678052902,0.5774783998727798,0.6844927467405796,0.7590138413012028,0.5319215565919876,0.6675221681594848,0.6586684197187423,0.6293764509260654,0.45600017756223676
387,-13.49210637807846,0.4303852081298828,0.6193471051752567,0.6377036221325397,0.486839784681797,0.646089306473732,0.5577712677419185,0.6809575170278549,0.494654031842947,0.668352323025465,0.6018994584679603,0.7530140675604343,0.42781939208507536,0.5775206595659256,0.6845170058310032,0.7590493656694889,0.5319538176059723,0.6675742328166961,0.6586744397878647,0.6294213928282261,0.45604185611009596
388,-13.492100298404694,0.43038865029811857,0.6193265415728092,0.6377329029142856,0.4868836537003517,0.6460629016160965,0.5577824585139751,0.6809788703918457,0.49467157050967214,0.6683514289557934,0.6019333437085151,0.7530092693865299,0.4278214335441589,0.5775630980730057,0.6845403261482715,0.7590902097523212,0.5319706410169601,0.6676330626010895,0.6586771816015243,0.6294669009745121,0.4560886904597282
389,-13.492139220237732,0.4303858637809753,0.6192989744246006,0.6377536304295063,0.4869369104504585,0.6460384488105774,0.5577886871993541,0.6810009986162185,0.4946835361421108,0.6683526061475277,0.6019608065485954,0.7530117429792881,0.4278268575668335,0.5776001572608948,0.6845698751509189,0.759126702696085,0.5319995194673538,0.6676776617765426,0.6586829036474228,0.6295096822082996,0.4561315461993217
390,-13.492150098085403,0.43038482069969175,0.6192775316536426,0.6377814956009388,0.48698475807905195,0.6460191965103149,0.5578024558722973,0.6810281932353973,0.4946884237229824,0.6683524720370769,0.6019972547888756,0.7530098058283329,0.4278100341558456,0.5776408821344375,0.6845933444797992,0.7591680534183979,0.5320317506790161,0.6677265971899032,0.6586845129728317,0.6295530743896961,0.4561621829867363
391,-13.492194056510925,0.4303869068622589,0.6192619450390339,0.637805113941431,0.48702928274869917,0.646003371477127,0.5578130207955837,0.6810485184192657,0.49469940587878225,0.6683515183627605,0.6020342096686363,0.7530046500265598,0.42779587805271146,0.5776822477579117,0.6846212990581989,0.7592103280127048,0.5320580810308456,0.6677797496318817,0.6586820691823959,0.6295933373272419,0.45620314627885816
392,-13.492179065942764,0.43039012551307676,0.6192401148378849,0.6378282703459263,0.4870752081274986,0.6459814369678497,0.557826342433691,0.6810700505971908,0.4947094641625881,0.6683460347354412,0.6020739063620567,0.7530016995966434,0.4278001695871353,0.5777286499738693,0.684653127938509,0.7592532582581043,0.5320738762617111,0.6678354054689407,0.6586869567632675,0.6296330489218235,0.45624099522829054
393,-13.492213904857635,0.4303874284029007,0.6192161239683628,0.637851694971323,0.48712929934263227,0.6459589809179306,0.5578326754271984,0.6811010301113128,0.4947164975106716,0.6683427415788173,0.6021060034632683,0.7529996879398823,0.4278015404939651,0.5777684658765793,0.6846780277788639,0.7592883802950382,0.5321027100086212,0.6678838789463043,0.6586890876293182,0.6296804942190647,0.4562781289219856
394,-13.49220621585846,0.43039109408855436,0.6191896297037601,0.637878442555666,0.48717853277921674,0.6459424257278442,0.5578480087220669,0.6811198204755783,0.49472585543990133,0.6683384351432323,0.6021393373608589,0.7529938019812107,0.4277999311685562,0.5778067320585251,0.6846989341080189,0.7593288369476795,0.5321285039186477,0.6679308027029037,0.6586943924427032,0.6297201313078403,0.45632310062646864
395,-13.492251306772232,0.43038896322250364,0.6191740728914737,0.6379039533436298,0.48722842186689375,0.6459245443344116,0.5578567706048488,0.6811472535133362,0.494732903689146,0.6683325342833996,0.6021737590432167,0.7529884077608585,0.4277926594018936,0.5778431355953216,0.6847366191446781,0.7593719311058521,0.5321552515029907,0.6679800510406494,0.6586939454078674,0.6297627188265323,0.45635576397180555
396,-13.492252737283707,0.43039158582687376,0.6191481150686741,0.6379311330616474,0.4872813954949379,0.6459063351154327,0.5578651450574398,0.6811682343482971,0.49475056156516073,0.6683354698121547,0.6022080317139625,0.7529854424297809,0.427791154384613,0.5778820127248764,0.6847617127001285,0.7594109274446964,0.5321835488080978,0.6680332481861114,0.6586983412504196,0.6298074372112751,0.45639547556638715
397,-13.492285549640656,0.4303909748792648,0.6191274620592594,0.6379488207399845,0.48733281940221784,0.6458866208791733,0.5578757099807262,0.6811929404735565,0.49475652202963827,0.6683289878070354,0.6022395774722099,0.752979914098978,0.4277797996997833,0.5779248386621475,0.6847886838018894,0.759451175481081,0.5322056025266647,0.6680884271860122,0.6587004572153091,0.6298477001488209,0.4564454987645149
398,-13.492276817560196,0.43038601279258726,0.619106213003397,0.6379753299057483,0.48737645000219343,0.6458650588989258,0.5578814171254635,0.6812153667211532,0.49476233348250387,0.668324651569128,0.6022724941372871,0.7529784835875034,0.42777561247348783,0.5779691845178604,0.6848073102533817,0.759491915255785,0.5322299361228943,0.6681416988372803,0.6586944371461868,0.6298935361206531,0.4564833477139473
399,-13.492302030324936,0.43038793504238126,0.6190827585756778,0.6380034931004047,0.48742456585168836,0.6458457469940185,0.557891222089529,0.6812406688928604,0.4947728686034679,0.6683221034705639,0.6023008361458778,0.7529752053320408,0.4277720510959625,0.5780113250017166,0.6848283059895038,0.759534890204668,0.5322603493928909,0.6681896209716797,0.6586918443441391,0.6299361385405063,0.4565237000584602
400,-13.492343068122864,0.4303890526294708,0.6190655179321766,0.6380266644060612,0.4874782249331474,0.6458268076181412,0.5578971825540066,0.6812634527683258,0.4947833590209484,0.6683185122907161,0.602335362136364,0.752970153838396,0.4277691751718521,0.5780580848455429,0.6848533995449543,0.7595734842121601,0.5322828352451324,0.6682346075773239,0.658697909116745,0.6299827195703983,0.4565661236643791
401,-13.492337256669998,0.4303926438093185,0.6190433748066425,0.638054633885622,0.48752969354391096,0.6458106398582458,0.5579088948667049,0.6812896639108658,0.49479753002524374,0.6683117918670177,0.6023687705397606,0.7529700942337513,0.42776658236980436,0.5780935049057007,0.6848856456577778,0.7596167422831058,0.5323048144578933,0.6682900249958038,0.658700293302536,0.6300269313156605,0.4566097244620323
402,-13.492368012666702,0.43039391040802,0.6190133787691593,0.6380849130451679,0.48756871968507765,0.6457884520292282,0.5579172991216182,0.6813144147396087,0.4948091827332973,0.6683083944022655,0.602400554716587,0.7529631204903126,0.4277633190155029,0.5781327396631241,0.6849138237535953,0.7596559174358845,0.5323343187570572,0.6683431625366211,0.658706447482109,0.6300708152353763,0.4566496148705482
403,-13.492348909378052,0.4303958177566528,0.6190047360956669,0.6381052382290363,0.48762534409761427,0.6457683056592941,0.5579271487891674,0.6813393890857696,0.4948063664138317,0.6683075152337551,0.6024280324578285,0.7529632247984409,0.427751412987709,0.5781661182641983,0.6849470682442188,0.7596952266991138,0.5323580116033554,0.6683925002813339,0.6587066262960434,0.6301158912479877,0.4566809669137001
404,-13.492396265268326,0.4304019123315811,0.6189773179590702,0.6381350256502628,0.4876804187893867,0.6457537770271301,0.5579340629279613,0.6813585370779037,0.49482196792960165,0.6683079324662685,0.6024623647332191,0.7529581286013126,0.4277572244405746,0.5782091230154037,0.6849717892706394,0.7597317494451999,0.5323852509260177,0.668446084856987,0.6587155818939209,0.6301578231155872,0.4567274585366249
405,-13.492440044879913,0.43039884269237516,0.6189549215137958,0.6381594486534595,0.48772977143526075,0.6457351207733154,0.5579474590718746,0.6813782513141632,0.49482777938246725,0.6683055780827999,0.6024943724274635,0.7529541350901127,0.42774601876735685,0.5782487452030182,0.6850043334066868,0.759776646643877,0.5324157834053039,0.6684963762760162,0.6587165802717209,0.6302000530064106,0.45675925761461256
406,-13.492417633533478,0.4303953260183334,0.618936712294817,0.638187462836504,0.48778693228960035,0.6457149595022201,0.5579598568379879,0.6814015567302704,0.4948470316827297,0.6682996176183224,0.6025290474295616,0.752951929718256,0.4277468830347061,0.5782889038324356,0.6850369967520237,0.7598195917904377,0.532432621717453,0.6685521960258484,0.6587149858474731,0.6302468575537205,0.4567972257733345
407,-13.492440909147263,0.4303960412740707,0.6189205296337604,0.6382092483341694,0.48783661276102064,0.6456957519054413,0.5579708836972713,0.6814252495765686,0.49484713599085806,0.6682986788451671,0.6025652125477791,0.7529519744217396,0.4277359306812286,0.5783263355493545,0.6850630588829517,0.7598611362278461,0.5324606209993362,0.668601131439209,0.658718591928482,0.630292022973299,0.4568313792347908
408,-13.492482632398605,0.4303961455821991,0.6188896246254444,0.6382419861853122,0.48787966221570966,0.6456830859184265,0.5579739384353161,0.6814436972141266,0.4948678337037563,0.6682954005897045,0.6026000067591667,0.752949396520853,0.4277316689491272,0.5783699810504913,0.6850853212177753,0.7598992682993412,0.5324921518564224,0.6686549991369247,0.6587218403816223,0.6303355194628238,0.456865756213665
409,-13.492517352104187,0.43039599657058714,0.6188716240227222,0.6382586009800434,0.4879261091351509,0.6456651747226715,0.5579859040677547,0.6814710706472397,0.49486777409911153,0.6682948194444179,0.6026321187615394,0.7529490537941456,0.4277196884155273,0.5784067869186401,0.6851082094013691,0.7599389798939228,0.5325203746557235,0.6687093883752823,0.6587250739336014,0.6303816981613636,0.45692126303911207
410,-13.492493122816086,0.43039520680904386,0.6188463665544987,0.638282323628664,0.48797562569379804,0.6456456840038299,0.5579954706132412,0.681498771905899,0.49487959071993826,0.6682940892875194,0.6026650205254555,0.7529454179108143,0.4277153223752975,0.5784464389085769,0.6851327069103718,0.7599783338606357,0.5325434267520904,0.6687656104564667,0.6587272495031357,0.6304278023540973,0.4569648191332817
411,-13.49249878525734,0.43039188385009763,0.6188173688948154,0.6383095182478428,0.4880292698740959,0.6456214696168899,0.5580067656934261,0.6815190523862839,0.4948874734342098,0.668288754671812,0.6027019158005714,0.752939397841692,0.4277216702699661,0.5784881472587585,0.6851531960070133,0.7600202657282352,0.5325696974992752,0.6688163191080093,0.6587347894906997,0.6304703749716282,0.4569967821240425
412,-13.492545485496521,0.430393448472023,0.6187941677868366,0.6383331514894962,0.4880691900849342,0.6456042736768722,0.5580103270709514,0.6815433710813522,0.49490115270018575,0.668291287869215,0.6027312114834785,0.7529347784817219,0.42772152125835416,0.578527694940567,0.6851795263588428,0.7600636430084705,0.5325908422470093,0.668865492939949,0.6587349981069565,0.6305172838270664,0.4570471480488777
413,-13.49255946278572,0.43039116859436033,0.6187693275511265,0.6383567847311497,0.488118140399456,0.6455799549818039,0.5580237083137035,0.6815688669681549,0.49490362629294393,0.6682858191430568,0.6027605816721916,0.7529331095516681,0.42771384716033933,0.5785676896572113,0.6852030105888843,0.7601062603294849,0.5326201826333999,0.6689159482717514,0.658744341135025,0.6305601246654987,0.4570853844285011
414,-13.492539942264557,0.4303911983966827,0.6187508054077625,0.6383796878159046,0.4881706371903419,0.6455675721168518,0.5580363146960735,0.6815911591053009,0.4949006162583828,0.6682836733758449,0.6027971193194389,0.752924869209528,0.4277044296264648,0.5786108285188675,0.685230354219675,0.760144854336977,0.5326504319906235,0.6689624547958374,0.6587498098611831,0.6306092239916324,0.457117660343647
415,-13.492557734251022,0.4303951621055603,0.618723327666521,0.6384050793945789,0.48820692151784895,0.6455486327409744,0.5580381773412227,0.6816140621900558,0.4949211649596691,0.6682802759110927,0.6028277859091759,0.7529148258268833,0.4277008384466171,0.5786511957645416,0.6852544642984867,0.7601843871176243,0.5326646625995636,0.6690159797668457,0.65874764919281,0.6306546427309513,0.4571623638272285
416,-13.492620915174484,0.4303951025009155,0.6187047012150287,0.638426760584116,0.4882653638720512,0.645528307557106,0.5580440632998943,0.681641137599945,0.49492922648787496,0.6682779066264629,0.6028598979115486,0.752918491512537,0.4276875168085098,0.5786884933710098,0.6852786190807819,0.7602222956717014,0.5327001422643661,0.669062128663063,0.6587514638900757,0.6306946374475956,0.45720036178827284
417,-13.492576539516449,0.430389529466629,0.6186892934143543,0.6384560115635395,0.4883146122097969,0.645511394739151,0.5580531530082226,0.6816606432199478,0.49494284614920614,0.6682741068303585,0.6028961822390556,0.7529154516756534,0.42768444716930387,0.5787309169769287,0.6853018648922443,0.7602612324059009,0.532722344994545,0.6691165924072265,0.6587501972913742,0.6307421274483204,0.45724297910928724
418,-13.492657750844955,0.4303856551647186,0.6186702199280262,0.6384822376072407,0.48836459070444105,0.6454921275377273,0.558063717931509,0.6816802531480789,0.49494816586375234,0.6682697109878063,0.6029213055968284,0.7529148556292057,0.4276836276054382,0.5787714332342148,0.6853250063955784,0.7602986045181751,0.5327456802129745,0.6691732764244079,0.6587494820356369,0.6307889319956302,0.4572791740298271
419,-13.492642015218735,0.43038501441478727,0.6186470635235309,0.6385072119534015,0.48841790705919264,0.6454739928245544,0.5580753110349178,0.6817008316516876,0.4949531726539135,0.6682646594941616,0.6029556080698967,0.7529137976467609,0.4276674300432205,0.5788123071193695,0.6853477008640766,0.760342413932085,0.5327747523784637,0.6692260414361954,0.6587560683488846,0.6308349318802356,0.45730620473623274
420,-13.49266117811203,0.43038625121116636,0.6186145640909672,0.6385405458509922,0.4884633406996727,0.6454580038785934,0.5580836705863476,0.6817226618528366,0.4949727080762386,0.6682679526507854,0.6029909983277321,0.752907732874155,0.42767362892627714,0.5788495749235153,0.6853751190006733,0.7603775657713413,0.5327983856201172,0.6692803114652633,0.6587547123432159,0.6308845527470112,0.45734773427248
421,-13.49268364906311,0.4303812891244888,0.61859325543046,0.638559291511774,0.48851668685674665,0.6454395711421966,0.5580891244113445,0.6817484557628631,0.49497352764010427,0.668266611546278,0.6030143335461616,0.7529040224850178,0.42765665650367735,0.5788905680179596,0.6854022689163685,0.7604204513132572,0.5328308254480362,0.6693314671516418,0.6587593913078308,0.6309303738176822,0.4573874905705452
