iter,energy,gamma[0],beta[0],gamma[1],beta[1],gamma[2],beta[2],gamma[3],beta[3],gamma[4],beta[4],gamma[5],beta[5],gamma[6],beta[6],gamma[7],beta[7],gamma[8],beta[8],gamma[9],beta[9],gamma[10],beta[10],gamma[11],beta[11]
59,-13.457690268754959,0.5986871449885159,0.5992443149793414,0.5463017267986512,0.578757692019141,0.5983937118558751,0.6329150545719677,0.6147195847352029,0.5440783228808292,0.6402993795752867,0.6328977942829643,0.6311111459727782,0.5567953383878341,0.5637815848512933,0.5952770382891193,0.6606788988506319,0.5219485721804382,0.6546248038481903,0.6251881713058046,0.6222095208361609,0.6066188343367256,0.6812733243707609,0.6413409527701643,0.5985177380416375,0.5824333758808297
60,-13.45814299583435,0.5985715714993018,0.5993058135619597,0.5457317466710044,0.5786756705055062,0.5989391249599141,0.633105101991926,0.6148029292123509,0.5437703260337399,0.6406352160769636,0.6331280640221494,0.6311998788200059,0.5565363575511058,0.5639362318160446,0.5949146359515747,0.6600805024469433,0.5217954876081864,0.6545093924745544,0.6256612667846685,0.6220472887167262,0.606419886206577,0.6815882850198277,0.6411030584849443,0.5987219880766762,0.5827265885730102
61,-13.45863875746727,0.5984295190697945,0.5993629484536218,0.5448476451800798,0.578645522990214,0.5995717928826918,0.633355902409893,0.6148853097608313,0.5434565301906822,0.6410145440920942,0.6334210620032235,0.6313471560388761,0.5562291977833589,0.5641577763911856,0.5944926807148257,0.6593538132601138,0.5216387486670687,0.6544312895149934,0.6261874721625156,0.62181319035599,0.6062790892595813,0.682027440068406,0.6408602424438781,0.5989071465918103,0.5830621511270251
62,-13.459502279758453,0.598100453694183,0.59951787578462,0.5428940655180832,0.5785808634915477,0.6009559583570585,0.6339246895888337,0.6150730280225828,0.5427506248029949,0.6418232381032298,0.6340581574231702,0.6316337036343861,0.5555157013817521,0.5646507572320595,0.5935321145423967,0.6577272660963499,0.5212761455160642,0.6542692294352682,0.6273572982105491,0.6212510579917523,0.6060213306285439,0.6829913246381114,0.6403857380537777,0.599295800551962,0.5838449979580951
63,-13.460082054138184,0.5979779629730284,0.5996510783907056,0.5421269511508972,0.5786871614498698,0.6013507961003456,0.634147916319159,0.6150337269112339,0.5425630776297294,0.6418545132402528,0.6343298302799736,0.6317498811938006,0.555055189459062,0.5650606542606099,0.5931576133316587,0.6570672830521134,0.5211504073539881,0.6542407106742932,0.6277766116423315,0.6208188985304655,0.6062367122976705,0.6831458592792913,0.6403580346422983,0.5992847166511979,0.5844908569056311
64,-13.460555225610733,0.598057553816466,0.599690226730278,0.5420656223589146,0.5790994664553771,0.6015957432961481,0.634034141355539,0.6149786114854151,0.5427126568283586,0.641972830039647,0.6341829474679783,0.6319551960240564,0.5550946449651295,0.5649582702981343,0.5932660350270149,0.6570470245316495,0.520991508704914,0.6542483865989328,0.6278155608190791,0.620820223959969,0.606026888725389,0.6830621241470586,0.6402822818765999,0.5993340381467561,0.5844850291591569
65,-13.462345331907272,0.5981512223734227,0.6001539364731299,0.538785417730773,0.5818387238747196,0.6052310907309864,0.6340867572054684,0.6148338482548245,0.5427735440035286,0.6437925716372273,0.6342290956321898,0.6338468171843141,0.5542048896145649,0.5650890065121603,0.5926891449292053,0.654532759545372,0.5193849538461547,0.653973743447778,0.6298265510958526,0.6199626500029314,0.6042125618655417,0.6837341232131904,0.6390160643445272,0.600172194733844,0.5858162079400326
66,-13.462912261486053,0.5982067046795415,0.6006769699264274,0.5375529873395776,0.5835037463583773,0.6070718776064968,0.6343096183767394,0.6145222646637468,0.5424252160052888,0.6444813065482228,0.6340562973052013,0.6349418600359126,0.5536787612278944,0.5649485847548409,0.5928206919293556,0.6535608991741066,0.5183318137627422,0.654099813074945,0.6310205706782198,0.6194187849274579,0.6027426158894656,0.6848261586319463,0.6377958317250999,0.6009083208779674,0.5867931022691949
67,-13.462950259447098,0.5982060657901176,0.6006818841160135,0.537533963851638,0.5835199614746793,0.6070913201898103,0.634313725197096,0.6145199221541907,0.5424215227362914,0.644489835647139,0.6340566592635964,0.6349524868167346,0.5536712741591195,0.5649507019103789,0.5928188858297737,0.6535454353169118,0.5183205403022124,0.654100698594542,0.6310348216979671,0.6194114564283648,0.6027308587634138,0.6848372123262172,0.6377849409434948,0.6009142397595552,0.5868056101036317
68,-13.462998658418655,0.598189656921824,0.6007992217071427,0.5370729663289001,0.5838811539636697,0.6075511254248039,0.6344310462150838,0.6144684915466819,0.5423234606553711,0.6446863972748557,0.6340816901325856,0.635189769840129,0.5534782809475853,0.5650236961367331,0.5927469566861416,0.6531626704139476,0.518043871902777,0.6541310684495407,0.6313745445153187,0.6192233245181175,0.6024894812697759,0.685118216411995,0.6375441505799937,0.6010469029279758,0.5871025917298762
69,-13.46342596411705,0.5981351718321847,0.6007658618067002,0.5373886484018848,0.5835376641182263,0.6071569861684982,0.634428749985466,0.6144907270403719,0.5422985276075121,0.6444722516763771,0.6340848679052042,0.634916026087771,0.5535062029043785,0.5651054531317822,0.5926818554607737,0.6532918934484968,0.5181702182747867,0.6542329088841738,0.6311758955542852,0.6192801102597987,0.6028446312696502,0.6850498670444103,0.6377236498012795,0.6009566486149774,0.5869790536257552
70,-13.464280217885971,0.5979957818541805,0.6007443229452857,0.538098176780207,0.5828249760801525,0.6062516004048225,0.6344659941801026,0.6145005808819198,0.5421904747591981,0.6439226374676419,0.6340630919145758,0.6343210799014153,0.5535082875599657,0.5652966400857076,0.5926017983382632,0.6536022676661455,0.5184309668216898,0.6545188301234758,0.6307612933963982,0.619353744431288,0.6036349424731304,0.6850099462367121,0.6380619611676932,0.60076829119436,0.5868150608756276
71,-13.464362621307373,0.597860357217006,0.6007086897055726,0.5387485641029449,0.5821353708961925,0.6054314675997527,0.634517495480674,0.6145290926959661,0.5420768896023762,0.643433545267298,0.6340701256562434,0.6337614789648769,0.5535309950385618,0.5654781922300703,0.5925132025258432,0.65386985896383,0.5186821711705525,0.6547586031027467,0.630383259887237,0.6194194319461156,0.6043442251160496,0.6849939060021659,0.6383840111398802,0.6005890662383019,0.5866586920439923
72,-13.465012907981873,0.5976333222010655,0.6013522517716775,0.5382907772911255,0.5842608548277224,0.6072214845570959,0.6340942071385817,0.6139792659018666,0.5420260228220134,0.6430211446568763,0.6332099369762482,0.6344370314742118,0.5531134347249815,0.5654737905567273,0.5926401466572349,0.6523026462512151,0.5174202858308613,0.6550294788529984,0.6309205205596006,0.6187971988725134,0.6037567244724783,0.6856105101937471,0.6372432150338974,0.6016350164692575,0.5876799563841532
73,-13.465020060539246,0.5976333036943127,0.6013521875420488,0.5382909053409946,0.584260746613486,0.6072213765136579,0.6340941815016223,0.613979254718837,0.5420260023585967,0.6430210232904956,0.6332098947018355,0.634436959197872,0.553113430639732,0.5654738282931584,0.592640170341499,0.6523026676977111,0.5174202944861427,0.6550294207449137,0.630920436272541,0.6187972102496578,0.6037569201836835,0.6856105045846905,0.6372432187291671,0.601635040518855,0.5876799175994588
74,-13.465020060539246,0.5976333036942388,0.6013521875420018,0.5382909053411126,0.5842607466139197,0.6072213765141274,0.6340941815013772,0.6139792547186439,0.5420260023585134,0.643021023290167,0.6332098947014416,0.6344369591980367,0.5531134306396266,0.5654738282931474,0.592640170341686,0.652302667697298,0.5174202944857479,0.6550294207446568,0.6309204362725485,0.61879721024955,0.6037569201838278,0.6856105045848957,0.6372432187286593,0.6016350405193661,0.5876799175996149
